codi;municipi;comarca;any;Lloguer_Mitja;Població;Poblacio_Estrangera_Total;Percentatge_Poblacio_Estrangera;Preu / m2 Habitatge total;Compres totals;Rati_VPO;Rati_Obra_Nova;RFDB_Nominal;IPC_Index;Lloguer_Real;RFDB_Real;Tasa_Esforç_Lloguer;Preu_Vivenda_Mig;Anys_Salari_Compra;Tasa_Esforç_Compra;provincia;distancia_km;costa
08219;Vilassar de Mar;Maresme;2025;1052,6845230;212387;18860;8,88;3910,57;118;0,00000000000000e+00;1,69491525423729e+00;22807;100,0;1052,684523000000;22807,0000000000;55,3874436620336;351951,3;15,43172271670978;70,2518160439521;Barcelona;24;1
08221;Sant Just Desvern;Baix Llobregat;2025;1455,6638360;210503;28060;13,33;4586,41;129;1,00775193798450e+01;1,86046511600000e+01;30352;100,0;1455,663836000000;30352,0000000000;57,5512850289931;412776,9;13,59966064839220;61,9114842632894;Barcelona;10;0
08230;Premià de Dalt;Maresme;2025;1194,7155560;106046;11050;10,42;2885,78;70;0,00000000000000e+00;1,14285714285714e+01;23552;100,0;1194,715556000000;23552,0000000000;60,8720561820652;259720,2;11,02752207880435;50,2020070424101;Barcelona;24;0
08231;Sant Pere de Ribes;Garraf;2025;906,2366270;326190;58910;18,06;2696,86;408;7,35294117647059e-01;3,01470588235294e+01;17972;100,0;906,236627000000;17972,0000000000;60,5099016470065;242717,4;13,50530825728912;61,4819517383236;Barcelona;42;0
08234;Sant Pere de Vilamajor;Vallès Oriental;2025;857,4329630;50693;3660;7,22;1940,62;66;0,00000000000000e+00;7,57575757575758e+00;19448;100,0;857,432963000000;19448,0000000000;52,9061885849445;174655,8;8,98065610859728;40,8837958325944;Barcelona;46;0
08235;Sant Pol de Mar;Maresme;2025;859,0941791;57775;7840;13,57;3141,17;78;0,00000000000000e+00;2,43589743589744e+01;20677;100,0;859,094179100000;20677,0000000000;49,8579588392900;282705,3;13,67245248000000;62,2428638959367;Barcelona;48;1
08238;Sant Quirze del Vallès;Vallès Occidental;2025;966,2826271;201616;12480;6,19;2973,41;180;0,00000000000000e+00;1,66666666666667e+01;24946;100,0;966,282627100000;24946,0000000000;46,4819671498437;267606,9;10,72744728613806;48,8359379702259;Barcelona;25;0
08240;Sant Sadurní d'Anoia;Alt Penedès;2025;659,2862500;129234;11980;9,27;2021,08;91;1,09890109890110e+00;1,75824175824176e+01;19542;100,0;659,286250000000;19542,0000000000;40,4842646607307;181897,2;9,30801350936444;42,3740670305352;Barcelona;42;0
08244;Santa Coloma de Cervelló;Baix Llobregat;2025;937,0265789;82751;3790;4,58;2884,32;87;1,14942528735632e+00;1,14942528735632e+01;21199;100,0;937,026578900000;21199,0000000000;53,0417422840700;259588,8;12,24533232699656;55,7460012615260;Barcelona;18;0
08245;Santa Coloma de Gramenet;Barcelonès;2025;674,9214254;1232662;293620;23,82;2553,46;963;0,00000000000000e+00;2,90758047767394e+00;15925;100,0;674,921425400000;15925,0000000000;50,8575014430141;229811,4;14,43085714285714;65,6954469677450;Barcelona;9;0
08248;Santa Eulàlia de Ronçana;Vallès Oriental;2025;869,0971875;79605;3630;4,56;1969,31;74;0,00000000000000e+00;1,62162162162162e+01;19397;100,0;869,097187500000;19397,0000000000;53,7669033871217;177237,9;9,13738722482858;41,5973030506785;Barcelona;38;0
08250;Santa Margarida de Montbui;Anoia;2025;510,7373585;106031;14240;13,43;1288,61;94;0,00000000000000e+00;1,06382978723404e+01;13469;100,0;510,737358500000;13469,0000000000;45,5033655208256;115974,9;8,61050560546440;39,1987120910034;Barcelona;66;0
08251;Santa Margarida i els Monjos;Alt Penedès;2025;665,4374468;77761;10140;13,04;1629,79;73;0,00000000000000e+00;3,15068493150685e+01;18332;100,0;665,437446800000;18332,0000000000;43,5590735413485;146681,1;8,00136919048658;36,4256620462176;Barcelona;52;0
08252;Barberà del Vallès;Vallès Occidental;2025;806,0687379;340459;32650;9,59;2623,82;328;9,14634146341463e-01;9,14634146341463e+00;19180;100,0;806,068737900000;19180,0000000000;50,4318292700000;236143,8;12,31198123044838;56,0494156366274;Barcelona;19;0
08259;Santa Maria de Palautordera;Vallès Oriental;2025;754,7982609;100630;9580;9,52;1936,96;88;0,00000000000000e+00;3,40909090909091e+01;19072;100,0;754,798260900000;19072,0000000000;47,4915013150168;174326,4;9,14043624161074;41,6111834819192;Barcelona;54;0
08260;Santa Perpètua de Mogoda;Vallès Occidental;2025;739,5907273;260971;26880;10,30;2325,68;226;8,84955752212389e-01;2,92035398230088e+01;18415;100,0;739,590727300000;18415,0000000000;48,1948885560684;209311,2;11,36634265544393;51,7444635301887;Barcelona;20;0
08262;Sant Vicenç de Castellet;Bages;2025;561,4437778;101646;15440;15,19;1573,05;136;0,00000000000000e+00;3,60294117647059e+01;16436;100,0;561,443777800000;16436,0000000000;40,9912711949379;141574,5;8,61368337800000;39,2131786733964;Barcelona;52;0
08263;Sant Vicenç dels Horts;Baix Llobregat;2025;805,1751639;287536;29760;10,35;2435,38;235;0,00000000000000e+00;2,00000000000000e+01;17829;100,0;805,175163900000;17829,0000000000;54,1931794649167;219184,2;12,29369005552751;55,9661463685516;Barcelona;21;0
08264;Sant Vicenç de Montalt;Maresme;2025;1582,7662960;68304;9180;13,44;3448,77;82;0,00000000000000e+00;2,31707317073171e+01;23591;100,0;1582,766296000000;23591,0000000000;80,5103452672629;310389,3;13,15710652367428;59,8967882000000;Barcelona;38;1
08266;Cerdanyola del Vallès;Vallès Occidental;2025;902,1361488;582572;68860;11,82;3298,60;478;4,18410041841004e-01;9,83263598326360e+00;20898;100,0;902,136148800000;20898,0000000000;51,8022479931094;296874,0;14,20585701981051;64,6711499696514;Barcelona;18;0
08267;Sentmenat;Vallès Occidental;2025;736,8048333;95259;6430;6,75;1992,09;104;0,00000000000000e+00;1,73076923076923e+01;18756;100,0;736,804833300000;18756,0000000000;47,1404243953935;179288,1;9,55897312859885;43,5165427818539;Barcelona;32;0
08270;Sitges;Garraf;2025;1290,8503690;326866;89790;27,47;5233,07;389;1,54241645244216e+00;1,97943444730077e+01;23059;100,0;1290,850369000000;23059,0000000000;67,1763928531159;470976,3;20,42483628951819;92,9826091409322;Barcelona;38;1
08274;Súria;Bages;2025;486,0212963;61935;6720;10,85;1156,24;59;1,69491525423729e+00;2,54237288135593e+01;19001;100,0;486,021296300000;19001,0000000000;30,6944663733488;104061,6;5,47663807168044;24,9320038607479;Barcelona;72;0
08278;Taradell;Osona;2025;601,6247619;68410;6280;9,18;2595,80;49;0,00000000000000e+00;3,06122448979592e+01;22274;100,0;601,624761900000;22274,0000000000;32,4122166777409;233622,0;10,48855167459819;47,7483827527236;Barcelona;75;0
08279;Terrassa;Vallès Occidental;2025;752,8635608;2327163;346980;14,91;2182,97;3355;8,94187779433681e+02;1,15052160953800e+04;18684;100,0;752,863560800000;18684,0000000000;48,3534721130379;196467,3;10,51526974951830;47,8700148814751;Barcelona;28;0
08281;Teià;Maresme;2025;1360,5467860;68952;7040;10,21;3656,28;93;0,00000000000000e+00;4,08602150537634e+01;26046;100,0;1360,546786000000;26046,0000000000;62,6835653536052;329065,2;12,63400138217001;57,5153893892984;Barcelona;22;0
08282;Tiana;Maresme;2025;1331,0238810;93664;5470;5,84;3831,57;88;1,13636363636364e+00;4,31818181818182e+01;26539;100,0;1331,023881000000;26539,0000000000;60,1842065337805;344841,3;12,99375635856664;59,1531482375277;Barcelona;17;0
08283;Tona;Osona;2025;639,4789583;85116;9150;10,75;2544,22;125;0,00000000000000e+00;4,64000000000000e+01;20036;100,0;639,478958300000;20036,0000000000;38,2997978618487;228979,8;11,42841884607706;52,0270609566151;Barcelona;61;0
08284;Tordera;Maresme;2025;629,6977692;190497;22250;11,68;1746,76;271;2,95202952029520e+00;1,91881918819188e+01;15538;100,0;629,697769200000;15538,0000000000;48,6315692521560;157208,4;10,11767280216244;46,0599831618774;Barcelona;65;0
08285;Torelló;Osona;2025;551,3607801;153341;27080;17,66;1462,87;156;0,00000000000000e+00;3,84615384615385e+00;18869;100,0;551,360780100000;18869,0000000000;35,0645469400000;131658,3;6,97749218294557;31,7645350608606;Barcelona;82;0
08289;Torrelles de Llobregat;Baix Llobregat;2025;790,5848936;61614;3740;6,07;2126,37;55;0,00000000000000e+00;3,81818181818182e+01;20515;100,0;790,584893600000;20515,0000000000;46,2443028184255;191373,3;9,32845722641969;42,4671355930142;Barcelona;25;0
08291;Vacarisses;Vallès Occidental;2025;993,3084211;77165;3920;5,08;2004,80;90;0,00000000000000e+00;1,11111111111111e+00;18570;100,0;993,308421100000;18570,0000000000;64,1879432051696;180432,0;9,71631664000000;44,2328378840550;Barcelona;42;0
08295;Vallirana;Baix Llobregat;2025;885,6122500;162466;12120;7,46;2062,61;170;0,00000000000000e+00;3,94117647058824e+01;19166;100,0;885,612250000000;19166,0000000000;55,4489564854430;185634,9;9,68563602200000;44,0931665625407;Barcelona;28;0
08298;Vic;Osona;2025;679,8521642;503974;152200;30,20;1942,87;487;6,16016427104723e-01;3,08008213552361e+01;17726;100,0;679,852164200000;17726,0000000000;46,0240661762383;174858,3;9,86450975967505;44,9074764834952;Barcelona;70;0
08300;Viladecavalls;Vallès Occidental;2025;944,3816667;78125;2250;2,88;2218,28;63;0,00000000000000e+00;4,76190476190476e+00;20806;100,0;944,381666700000;20806,0000000000;54,4678458200000;199645,2;9,59555897337307;43,6830972284361;Barcelona;32;0
08301;Viladecans;Baix Llobregat;2025;890,4987793;675453;67140;9,94;3317,91;927;0,00000000000000e+00;4,08845738942826e+01;18933;100,0;890,498779300000;18933,0000000000;56,4410571573443;298611,9;15,77203295832673;71,8010541251976;Barcelona;18;1
08302;Vilanova del Camí;Anoia;2025;513,3454667;128902;11150;8,65;1348,66;84;0,00000000000000e+00;9,52380952380952e+00;15730;100,0;513,345466700000;15730,0000000000;39,1617647832168;121379,4;7,71642720915448;35,1284840173468;Barcelona;64;0
08305;Vilafranca del Penedès;Alt Penedès;2025;721,0146640;425479;68800;16,17;2070,07;428;2,10280373831776e+00;3,31775700934579e+01;17997;100,0;721,014664000000;17997,0000000000;48,0756568761460;186306,3;10,35207534589098;47,1270840089151;Barcelona;48;0
08307;Vilanova i la Geltrú;Garraf;2025;844,1918561;713025;100180;14,05;3030,94;1006;2,98210735586481e+02;3,68787276341948e+04;18972;100,0;844,191856100000;18972,0000000000;53,3960693295383;272784,6;14,37827324478178;65,4560625255619;Barcelona;45;1
08902;Vilanova del Vallès;Vallès Oriental;2025;1030,2476920;56944;2870;5,04;2764,89;38;0,00000000000000e+00;1,84210526315789e+01;20847;100,0;1030,247692000000;20847,0000000000;59,3033640523816;248840,1;11,93649445963448;54,3400389173585;Barcelona;30;0
08904;Badia del Vallès;Vallès Occidental;2025;377,2468750;130597;8750;6,70;1644,42;70;5,71428571428571e+00;7,14285714285714e+00;15259;100,0;377,246875000000;15259,0000000000;29,6674913166000;147997,8;9,69904974100000;44,1542315607866;Barcelona;20;0
17008;Anglès;Selva;2025;538,2091525;59046;13120;22,22;1248,92;64;0,00000000000000e+00;4,37500000000000e+01;16378;100,0;538,209152500000;16378,0000000000;39,4340568445476;112402,8;6,86303577970448;31,2434804558009;Girona;101;0
17009;Arbúcies;Selva;2025;500,8994340;66349;15340;23,12;1278,67;75;1,33333333333333e+00;2,66666666666667e+01;15778;100,0;500,899434000000;15778,0000000000;38,0960401064774;115080,3;7,29371910254785;33,2041355378695;Girona;78;0
17015;Banyoles;Pla de l'Estany;2025;680,2817083;208830;39970;19,14;1785,10;153;9,15032679700000e+00;2,61437908496732e+01;18991;100,0;680,281708300000;18991,0000000000;42,9855220873045;160659,0;8,45974408900000;38,5123810510971;Girona;118;0
17020;Bescanó;Gironès;2025;844,5312500;50877;2900;5,70;1546,52;23;0,00000000000000e+00;4,78260869565217e+01;18675;100,0;844,531250000000;18675,0000000000;54,2670682730924;139186,8;7,45310843373494;33,9297440897779;Girona;98;0
17022;Bisbal d'Empordà, la;Baix Empordà;2025;526,5757143;117284;25650;21,87;1286,79;69;4,34782608695652e+00;2,17391304347826e+01;15454;100,0;526,575714300000;15454,0000000000;40,8884985867737;115811,1;7,49392390319658;34,1155536008095;Girona;120;0
17023;Blanes;Selva;2025;615,6839456;424453;83490;19,67;2470,44;448;0,00000000000000e+00;3,57142857142857e+00;15669;100,0;615,683945600000;15669,0000000000;47,1517477005552;222339,6;14,18977599080988;64,5979422331019;Girona;70;1
17033;Caldes de Malavella;Selva;2025;704,0623529;86439;9370;10,84;2713,23;92;1,08695652173913e+00;2,82608695652174e+01;17653;100,0;704,062352900000;17653,0000000000;47,8601270877471;244190,7;13,83281595196284;62,9729071400000;Girona;85;0
17034;Calonge i Sant Antoni;Baix Empordà;2025;738,3669903;122695;27680;22,56;3031,23;366;0,00000000000000e+00;3,08743169398907e+01;16501;100,0;738,366990300000;16501,0000000000;53,6961631634446;272810,7;16,53297981940489;75,2652103885680;Girona;112;1
17044;Cassà de la Selva;Gironès;2025;661,4644872;111662;19820;17,75;1505,80;83;1,20481927710843e+00;3,61445783132530e+01;17921;100,0;661,464487200000;17921,0000000000;44,2920252575191;135522,0;7,56218960995480;34,4263283575446;Girona;96;0
17047;Castelló d'Empúries;Alt Empordà;2025;617,7258416;122762;55820;45,47;2913,23;524;0,00000000000000e+00;3,62595419847328e+00;13339;100,0;617,725841600000;13339,0000000000;55,5717077681985;262190,7;19,65594872179324;89,4823033774152;Girona;142;1
17048;Castell d'Aro, Platja d'Aro i s'Agaró;Baix Empordà;2025;860,1434921;128900;45360;35,19;3472,16;369;0,00000000000000e+00;3,17073170731707e+01;13690;100,0;860,143492100000;13690,0000000000;75,3960694317020;312494,4;22,82647187728269;103,9158837087514;Girona;107;1
17049;Celrà;Gironès;2025;688,8204348;56138;11250;20,04;1966,17;25;0,00000000000000e+00;2,40000000000000e+01;17221;100,0;688,820434800000;17221,0000000000;47,9986366506010;176955,3;10,27555310376866;46,7787219643439;Girona;109;0
17062;Escala, l';Alt Empordà;2025;680,4919802;106427;30140;28,32;2797,64;293;0,00000000000000e+00;6,14334470989761e+00;14478;100,0;680,491980200000;14478,0000000000;56,4021533526730;251787,6;17,39104848736013;79,1715067445152;Girona;140;1
17066;Figueres;Alt Empordà;2025;581,4535489;495593;145060;29,27;1343,19;464;2,15517241379310e-01;4,95689655172414e+00;14496;100,0;581,453548900000;14496,0000000000;48,1335719288079;120887,1;8,33934188700000;37,9642586221488;Girona;138;0
17079;Girona;Gironès;2025;823,5162950;1083622;237530;21,92;2544,97;1003;6,87936191400000e+03;2,83150548354935e+04;18853;100,0;823,516295000000;18853,0000000000;52,4170982867448;229047,3;12,14911685142948;55,3079871775378;Girona;102;0
17089;Llagostera;Gironès;2025;637,9889773;95797;16640;17,37;1500,14;88;0,00000000000000e+00;3,18181818181818e+01;16539;100,0;637,988977300000;16539,0000000000;46,2897861273354;135012,6;8,16328677670960;37,1627802986926;Girona;90;0
17092;Llançà;Alt Empordà;2025;607,2864000;50323;7800;15,50;2612,95;144;0,00000000000000e+00;1,66666666666667e+01;16282;100,0;607,286400000000;16282,0000000000;44,7576268300000;235165,5;14,44328092371944;65,7520053432246;Girona;160;1
17095;Lloret de Mar;Selva;2025;617,5645455;419387;161380;38,48;2289,00;647;0,00000000000000e+00;2,10200927357032e+01;12941;100,0;617,564545500000;12941,0000000000;57,2658569353218;206010,0;15,91917162506761;72,4708924017524;Girona;75;1
17103;Maçanet de la Selva;Selva;2025;573,3218750;80627;11320;14,04;1434,80;136;7,35294117647059e-01;2,79411764705882e+01;15356;100,0;573,321875000000;15356,0000000000;44,8024387861422;129132,0;8,40922115134149;38,2823789826954;Girona;78;0
17114;Olot;Garrotxa;2025;549,5378696;395212;109790;27,78;1835,50;300;1,66666666666667e+00;3,86666666666667e+01;17350;100,0;549,537869600000;17350,0000000000;38,0083829118156;165195,0;9,52132564841498;43,3451553158563;Girona;112;0
17117;Palafrugell;Baix Empordà;2025;661,6099015;245532;60720;24,73;2704,99;336;0,00000000000000e+00;1,27976190476190e+01;15146;100,0;661,609901500000;15146,0000000000;52,4185845635811;243449,1;16,07349135085171;73,1734219369674;Girona;122;1
17118;Palamós;Baix Empordà;2025;729,9211500;189228;32850;17,36;3158,32;277;0,00000000000000e+00;2,12996389891697e+01;16775;100,0;729,921150000000;16775,0000000000;52,2149257800000;284248,8;16,94478689000000;77,1399326581521;Girona;115;1
17141;Puigcerdà;Cerdanya;2025;618,5840268;100527;24780;24,65;3008,67;83;0,00000000000000e+00;1,68674698795181e+01;14724;100,0;618,584026800000;14724,0000000000;50,4143461124694;270780,3;18,39040342298289;83,7209987480207;Girona;151;0
17147;Ripoll;Ripollès;2025;450,0910606;108125;17300;16,00;1004,28;78;0,00000000000000e+00;1,28205128205128e+01;17770;100,0;450,091060600000;17770,0000000000;30,3944441598199;90385,2;5,08639279684862;23,1554401055023;Girona;102;0
17152;Roses;Alt Empordà;2025;633,8995781;201782;61140;30,30;3002,94;675;0,00000000000000e+00;0,00000000000000e+00;13396;100,0;633,899578100000;13396,0000000000;56,7840768677217;270264,6;20,17502239474470;91,8453492184320;Girona;150;1
17155;Salt;Gironès;2025;522,5975620;346021;128270;37,07;1357,31;386;3,88601036269430e+00;2,92746113989637e+01;13079;100,0;522,597562000000;13079,0000000000;47,9483962382445;122157,9;9,34000305833779;42,5196971685995;Girona;100;0
17160;Sant Feliu de Guíxols;Baix Empordà;2025;671,3306731;230601;47550;20,62;2709,72;354;0,00000000000000e+00;3,22033898305085e+01;15523;100,0;671,330673100000;15523,0000000000;51,8969791741287;243874,8;15,71054564195065;71,5211375067885;Girona;105;1
17164;Sant Hilari Sacalm;Selva;2025;534,6825397;60716;12550;20,67;1120,68;63;0,00000000000000e+00;3,80952380952381e+01;16242;100,0;534,682539700000;16242,0000000000;39,5036970594754;100861,2;6,20990025858884;28,2701276212854;Girona;95;0
17180;Santa Coloma de Farners;Selva;2025;600,0222069;142211;29850;20,99;1504,10;151;1,32450331125828e+00;2,25165562913907e+01;16754;100,0;600,022206900000;16754,0000000000;42,9764025474514;135369,0;8,07980183836696;36,7827210766242;Girona;90;0
17181;Santa Cristina d'Aro;Baix Empordà;2025;832,2006250;59707;11410;19,11;2211,89;125;0,00000000000000e+00;2,08000000000000e+01;17678;100,0;832,200625000000;17678,0000000000;56,4905956556171;199070,1;11,26089489761285;51,2644201402582;Girona;101;1
17186;Sarrià de Ter;Gironès;2025;719,7442857;54020;4770;8,83;2469,91;48;0,00000000000000e+00;4,37500000000000e+01;18474;100,0;719,744285700000;18474,0000000000;46,7518210912634;222291,9;12,03268918480026;54,7779585366262;Girona;106;0
17193;Sils;Selva;2025;638,2106667;69237;9160;13,23;1691,86;88;0,00000000000000e+00;4,20454545454545e+01;17036;100,0;638,210666700000;17036,0000000000;44,9549659567974;152267,4;8,93797839868514;40,6895086048516;Girona;80;0
17199;Torroella de Montgrí;Baix Empordà;2025;626,9342202;125079;35560;28,43;2299,53;279;0,00000000000000e+00;1,79211469534050e+01;15327;100,0;626,934220200000;15327,0000000000;49,0846913446859;206957,7;13,50281855549031;61,4706175486168;Girona;135;1
17202;Tossa de Mar;Selva;2025;703,7470175;62929;16330;25,95;3147,28;139;0,00000000000000e+00;6,47482014388489e+00;15254;100,0;703,747017500000;15254,0000000000;55,3622932345614;283255,2;18,56924085485774;84,5351433899693;Girona;87;1
17213;Vidreres;Selva;2025;734,8654054;88536;15910;17,97;1596,07;97;0,00000000000000e+00;3,40206185567010e+01;16605;100,0;734,865405400000;16605,0000000000;53,1068043649503;143646,3;8,65078590785908;39,3820852921666;Girona;82;0
17221;Vilafant;Alt Empordà;2025;749,9720000;56607;3770;6,66;1738,23;20;0,00000000000000e+00;2,00000000000000e+01;17109;100,0;749,972000000000;17109,0000000000;52,6019288093986;156440,7;9,14376643871646;41,6263439665103;Girona;136;0
25003;Agramunt;Urgell;2025;425,3633333;56391;11250;19,95;922,77;56;0,00000000000000e+00;1,07142857142857e+01;16508;100,0;425,363333300000;16508,0000000000;30,9205233801793;83049,3;5,03085170826266;22,9025932646245;Lleida;112;0
25011;Alcarràs;Segrià;2025;466,6318367;105567;36980;35,03;987,31;108;0,00000000000000e+00;4,25925925925926e+01;14767;100,0;466,631836700000;14767,0000000000;37,9195641660459;88857,9;6,01732917992822;27,3934615327480;Lleida;165;0
25019;Almacelles;Segrià;2025;450,9479592;71976;17850;24,80;893,21;66;0,00000000000000e+00;3,18181818181818e+01;14696;100,0;450,947959200000;14696,0000000000;36,8220979205226;80388,9;5,47012112139358;24,9023359097923;Lleida;170;0
25023;Alpicat;Segrià;2025;682,6875000;65544;5060;7,72;1446,48;63;0,00000000000000e+00;2,69841269841270e+01;21135;100,0;682,687500000000;21135,0000000000;38,7615330021292;130183,2;6,15960255500355;28,0411509200000;Lleida;160;0
25040;Balaguer;Noguera;2025;438,3238308;176704;44600;25,24;870,44;360;0,00000000000000e+00;4,05555555555556e+01;14841;100,0;438,323830800000;14841,0000000000;35,4415872892662;78339,6;5,27859308671922;24,0304182045426;Lleida;145;0
25050;Bellpuig;Urgell;2025;450,6622449;55310;15260;27,59;956,69;55;0,00000000000000e+00;3,81818181818182e+01;15481;100,0;450,662244900000;15481,0000000000;34,9328011000000;86102,1;5,56179187390995;25,3196604665261;Lleida;123;0
25058;Borges Blanques, les;Garrigues;2025;436,8620779;64570;11700;18,12;1228,18;120;0,00000000000000e+00;7,50000000000000e+00;16200;100,0;436,862077900000;16200,0000000000;32,3601539185185;110536,2;6,82322222222222;31,0622320775320;Lleida;125;0
25072;Cervera;Segarra;2025;418,1622772;96304;23190;24,08;943,54;60;1,66666666666667e+00;3,00000000000000e+01;15930;100,0;418,162277200000;15930,0000000000;31,4999832165725;84918,6;5,33073446327684;24,2677880991065;Lleida;102;0
25110;Guissona;Segarra;2025;461,8304938;77146;40000;51,85;1389,76;35;1,42857142857143e+01;3,71428571428571e+01;15676;100,0;461,830493800000;15676,0000000000;35,3531891145700;125078,4;7,97897422811942;36,3237105787495;Lleida;110;0
25120;Lleida;Segrià;2025;575,6406262;1473517;342740;23,26;1393,42;1762;5,84562996594779e+03;3,30874006810443e+04;17672;100,0;575,640626200000;17672,0000000000;39,0883177591670;125407,8;7,09641240380263;32,3059108769585;Lleida;155;0
25137;Mollerussa;Pla d'Urgell;2025;457,2528079;160157;50930;31,80;895,33;198;5,55555555555556e+00;3,78787878787879e+01;16470;100,0;457,252807900000;16470,0000000000;33,3153229799636;80579,7;4,89251366120219;22,2728191809152;Lleida;135;0
25203;Seu d'Urgell, la;Alt Urgell;2025;565,5194444;130032;24680;18,98;1832,22;109;0,00000000000000e+00;1,55963302752294e+01;15080;100,0;565,519444400000;15080,0000000000;45,0015472997348;164899,8;10,93500000000000;49,7808068835238;Lleida;180;0
25207;Solsona;Solsonès;2025;413,2976119;97415;19220;19,73;1365,24;62;0,00000000000000e+00;2,09677419354839e+01;16996;100,0;413,297611900000;16996,0000000000;29,1808151494469;122871,6;7,22944222169922;32,9115196263377;Lleida;115;0
25217;Tàrrega;Urgell;2025;462,2728968;189886;48440;25,51;1014,74;210;0,00000000000000e+00;1,71428571428571e+01;16155;100,0;462,272896800000;16155,0000000000;34,3378196323120;91326,6;5,65314763231198;25,7355510350409;Lleida;100;0
25234;Tremp;Pallars Jussà;2025;418,5507955;61559;11770;19,12;1160,95;69;0,00000000000000e+00;0,00000000000000e+00;17462;100,0;418,550795500000;17462,0000000000;28,7630829572787;104485,5;5,98359294467988;27,2398797301074;Lleida;190;0
