codi;municipi;comarca;any;Lloguer_Mitja;Població;Poblacio_Estrangera_Total;Percentatge_Poblacio_Estrangera;Preu / m2 Habitatge total;Compres totals;Rati_VPO;Rati_Obra_Nova;RFDB_Nominal;IPC_Index;Lloguer_Real;RFDB_Real;Tasa_Esforç_Lloguer;Preu_Vivenda_Mig;Anys_Salari_Compra;Tasa_Esforç_Compra
08904;Badia del Vallès;Vallès Occidental;2025;377,246875;130597;8750;6,7;1644,42;70;5,714285714285714;7,142857142857142;15259;100;377,246875;15259;29,667491316600035;147997,80000000002;9,699049741;44,15423156078661
17008;Anglès;Selva;2025;538,2091525;59046;13120;22,22;1248,92;64;0;43,75;16378;100;538,2091525;16378;39,43405684454756;112402,8;6,863035779704481;31,243480455800913
17009;Arbúcies;Selva;2025;500,899434;66349;15340;23,12;1278,67;75;1,3333333333333335;26,666666666666668;15778;100;500,899434;15778;38,096040106477375;115080,3;7,293719102547851;33,20413553786951
17015;Banyoles;Pla de l'Estany;2025;680,2817083;208830;39970;19,14;1785,1;153;9,150326797;26,143790849673206;18991;100;680,2817083;18991;42,98552208730451;160659;8,459744089;38,51238105109713
17020;Bescanó;Gironès;2025;844,53125;50877;2900;5,7;1546,52;23;0;47,82608695652174;18675;100;844,53125;18675;54,26706827309237;139186,8;7,453108433734939;33,92974408977792
17022;Bisbal d'Empordà, la;Baix Empordà;2025;526,5757143;117284;25650;21,87;1286,79;69;4,3478260869565215;21,73913043478261;15454;100;526,5757143;15454;40,88849858677365;115811,09999999999;7,493923903196583;34,11555360080951
17023;Blanes;Selva;2025;615,6839456;424453;83490;19,67;2470,44;448;0;3,571428571428571;15669;100;615,6839456;15669;47,151747700555234;222339,6;14,18977599080988;64,59794223310189
17033;Caldes de Malavella;Selva;2025;704,0623529;86439;9370;10,84;2713,23;92;1,0869565217391304;28,26086956521739;17653;100;704,0623529;17653;47,860127087747124;244190,7;13,83281595196284;62,97290714
17034;Calonge i Sant Antoni;Baix Empordà;2025;738,3669903;122695;27680;22,56;3031,23;366;0;30,87431693989071;16501;100;738,3669903;16501;53,696163163444645;272810,7;16,532979819404886;75,26521038856797
17044;Cassà de la Selva;Gironès;2025;661,4644872;111662;19820;17,75;1505,8;83;1,2048192771084338;36,144578313253014;17921;100;661,4644872;17921;44,292025257519114;135522;7,562189609954801;34,42632835754459
17047;Castelló d'Empúries;Alt Empordà;2025;617,7258416;122762;55820;45,47;2913,23;524;0;3,6259541984732824;13339;100;617,7258416;13339;55,57170776819851;262190,7;19,655948721793237;89,48230337741523
17048;Castell d'Aro, Platja d'Aro i s'Agaró;Baix Empordà;2025;860,1434921;128900;45360;35,19;3472,16;369;0;31,70731707317073;13690;100;860,1434921;13690;75,39606943170197;312494,39999999997;22,826471877282685;103,91588370875138
17049;Celrà;Gironès;2025;688,8204348;56138;11250;20,04;1966,17;25;0;24;17221;100;688,8204348;17221;47,998636650601014;176955,30000000002;10,275553103768656;46,77872196434394
17062;Escala, l';Alt Empordà;2025;680,4919802;106427;30140;28,32;2797,64;293;0;6,143344709897611;14478;100;680,4919802;14478;56,40215335267301;251787,59999999998;17,39104848736013;79,17150674451517
17066;Figueres;Alt Empordà;2025;581,4535489;495593;145060;29,27;1343,19;464;0,21551724137931033;4,956896551724138;14496;100;581,4535489;14496;48,133571928807946;120887,1;8,339341887;37,964258622148826
17079;Girona;Gironès;2025;823,516295;1083622;237530;21,92;2544,97;1.003;6879,361914;28315,05483549352;18853;100;823,516295;18853;52,417098286744825;229047,3;12,149116851429481;55,307987177537775
17089;Llagostera;Gironès;2025;637,9889773;95797;16640;17,37;1500,14;88;0;31,818181818181817;16539;100;637,9889773;16539;46,28978612733539;135012,6;8,163286776709596;37,162780298692624
17092;Llançà;Alt Empordà;2025;607,2864;50323;7800;15,5;2612,95;144;0;16,666666666666664;16282;100;607,2864;16282;44,75762683;235165,49999999997;14,443280923719444;65,75200534322458
17095;Lloret de Mar;Selva;2025;617,5645455;419387;161380;38,48;2289;647;0;21,020092735703248;12941;100;617,5645455;12941;57,26585693532185;206010;15,919171625067614;72,47089240175241
17103;Maçanet de la Selva;Selva;2025;573,321875;80627;11320;14,04;1434,8;136;0,7352941176470588;27,941176470588236;15356;100;573,321875;15356;44,80243878614222;129132;8,409221151341495;38,282378982695434
17114;Olot;Garrotxa;2025;549,5378696;395212;109790;27,78;1835,5;300;1,6666666666666667;38,666666666666664;17350;100;549,5378696;17350;38,008382911815566;165195;9,521325648414985;43,34515531585627
17117;Palafrugell;Baix Empordà;2025;661,6099015;245532;60720;24,73;2704,99;336;0;12,797619047619047;15146;100;661,6099015;15146;52,41858456358114;243449,09999999998;16,073491350851707;73,17342193696744
17118;Palamós;Baix Empordà;2025;729,92115;189228;32850;17,36;3158,32;277;0;21,299638989169676;16775;100;729,92115;16775;52,21492578;284248,8;16,94478689;77,13993265815209
17141;Puigcerdà;Cerdanya;2025;618,5840268;100527;24780;24,65;3008,67;83;0;16,867469879518072;14724;100;618,5840268;14724;50,41434611246943;270780,3;18,390403422982885;83,72099874802068
17147;Ripoll;Ripollès;2025;450,0910606;108125;17300;16;1004,28;78;0;12,82051282051282;17770;100;450,0910606;17770;30,394444159819923;90385,2;5,086392796848621;23,155440105502308
17152;Roses;Alt Empordà;2025;633,8995781;201782;61140;30,3;3002,94;675;0;0;13396;100;633,8995781;13396;56,78407686772171;270264,6;20,175022394744698;91,84534921843196
17155;Salt;Gironès;2025;522,597562;346021;128270;37,07;1357,31;386;3,8860103626943006;29,274611398963728;13079;100;522,597562;13079;47,94839623824452;122157,9;9,340003058337793;42,519697168599485
17160;Sant Feliu de Guíxols;Baix Empordà;2025;671,3306731;230601;47550;20,62;2709,72;354;0;32,20338983050847;15523;100;671,3306731;15523;51,89697917412871;243874,8;15,710545641950652;71,52113750678846
17164;Sant Hilari Sacalm;Selva;2025;534,6825397;60716;12550;20,67;1120,68;63;0;38,095238095238095;16242;100;534,6825397;16242;39,503697059475435;100861,20000000001;6,209900258588845;28,270127621285397
17180;Santa Coloma de Farners;Selva;2025;600,0222069;142211;29850;20,99;1504,1;151;1,3245033112582782;22,516556291390728;16754;100;600,0222069;16754;42,97640254745135;135369;8,079801838366958;36,78272107662425
17181;Santa Cristina d'Aro;Baix Empordà;2025;832,200625;59707;11410;19,11;2211,89;125;0;20,8;17678;100;832,200625;17678;56,49059565561715;199070,09999999998;11,26089489761285;51,26442014025824
17186;Sarrià de Ter;Gironès;2025;719,7442857;54020;4770;8,83;2469,91;48;0;43,75;18474;100;719,7442857;18474;46,751821091263395;222291,9;12,03268918480026;54,77795853662617
17193;Sils;Selva;2025;638,2106667;69237;9160;13,23;1691,86;88;0;42,04545454545455;17036;100;638,2106667;17036;44,95496595679737;152267,4;8,937978398685138;40,68950860485158
17199;Torroella de Montgrí;Baix Empordà;2025;626,9342202;125079;35560;28,43;2299,53;279;0;17,921146953405017;15327;100;626,9342202;15327;49,08469134468585;206957,7;13,502818555490313;61,470617548616836
17202;Tossa de Mar;Selva;2025;703,7470175;62929;16330;25,95;3147,28;139;0;6,474820143884892;15254;100;703,7470175;15254;55,36229323456142;283255,2;18,569240854857743;84,53514338996926
17213;Vidreres;Selva;2025;734,8654054;88536;15910;17,97;1596,07;97;0;34,02061855670103;16605;100;734,8654054;16605;53,10680436495032;143646,3;8,650785907859078;39,382085292166614
17221;Vilafant;Alt Empordà;2025;749,972;56607;3770;6,66;1738,23;20;0;20;17109;100;749,972;17109;52,601928809398565;156440,7;9,143766438716465;41,62634396651034
25003;Agramunt;Urgell;2025;425,3633333;56391;11250;19,95;922,77;56;0;10,714285714285714;16508;100;425,3633333;16508;30,92052338017931;83049,3;5,030851708262661;22,90259326462453
25011;Alcarràs;Segrià;2025;466,6318367;105567;36980;35,03;987,31;108;0;42,592592592592595;14767;100;466,6318367;14767;37,919564166045916;88857,9;6,017329179928218;27,39346153274798
25019;Almacelles;Segrià;2025;450,9479592;71976;17850;24,8;893,21;66;0;31,818181818181817;14696;100;450,9479592;14696;36,82209792052259;80388,90000000001;5,470121121393577;24,902335909792257
25023;Alpicat;Segrià;2025;682,6875;65544;5060;7,72;1446,48;63;0;26,984126984126984;21135;100;682,6875;21135;38,76153300212917;130183,2;6,1596025550035485;28,04115092
25040;Balaguer;Noguera;2025;438,3238308;176704;44600;25,24;870,44;360;0;40,55555555555556;14841;100;438,3238308;14841;35,441587289266224;78339,6;5,278593086719225;24,03041820454261
25050;Bellpuig;Urgell;2025;450,6622449;55310;15260;27,59;956,69;55;0;38,18181818181819;15481;100;450,6622449;15481;34,9328011;86102,1;5,5617918739099546;25,319660466526145
25058;Borges Blanques, les;Garrigues;2025;436,8620779;64570;11700;18,12;1228,18;120;0;7,5;16200;100;436,8620779;16200;32,36015391851851;110536,20000000001;6,823222222222223;31,06223207753202
25072;Cervera;Segarra;2025;418,1622772;96304;23190;24,08;943,54;60;1,6666666666666667;30;15930;100;418,1622772;15930;31,499983216572502;84918,59999999999;5,330734463276835;24,26778809910645
25110;Guissona;Segarra;2025;461,8304938;77146;40000;51,85;1389,76;35;14,285714285714285;37,142857142857146;15676;100;461,8304938;15676;35,353189114570036;125078,4;7,978974228119418;36,32371057874953
25120;Lleida;Segrià;2025;575,6406262;1473517;342740;23,26;1393,42;1.762;5845,629965947786;33087,400681044266;17672;100;575,6406262;17672;39,08831775916705;125407,8;7,096412403802626;32,30591087695852
25137;Mollerussa;Pla d'Urgell;2025;457,2528079;160157;50930;31,8;895,33;198;5,555555555555555;37,878787878787875;16470;100;457,2528079;16470;33,315322979963575;80579,7;4,892513661202186;22,27281918091522
25203;Seu d'Urgell, la;Alt Urgell;2025;565,5194444;130032;24680;18,98;1832,22;109;0;15,59633027522936;15080;100;565,5194444;15080;45,00154729973475;164899,8;10,934999999999999;49,780806883523795
25207;Solsona;Solsonès;2025;413,2976119;97415;19220;19,73;1365,24;62;0;20,967741935483872;16996;100;413,2976119;16996;29,180815149446925;122871,6;7,229442221699224;32,91151962633766
25217;Tàrrega;Urgell;2025;462,2728968;189886;48440;25,51;1014,74;210;0;17,142857142857142;16155;100;462,2728968;16155;34,33781963231198;91326,6;5,6531476323119785;25,735551035040917
25234;Tremp;Pallars Jussà;2025;418,5507955;61559;11770;19,12;1160,95;69;0;0;17462;100;418,5507955;17462;28,763082957278662;104485,5;5,983592944679876;27,239879730107404
25243;Vielha e Mijaran;Val d'Aran;2025;692,4865;58566;14700;25,1;3020,28;113;0;14,15929203539823;17777;100;692,4865;17777;46,74488383866794;271825,2;15,290836474095743;69,61044148189319
43004;Alcanar;Montsià;2025;446,8019737;100496;22280;22,17;1131,54;239;0;15,481171548117153;14611;100;446,8019737;14611;36,69580237081651;101838,59999999999;6,969995209089042;31,730405622564952
43005;Alcover;Alt Camp;2025;478,8926087;53591;5970;11,14;1384,24;43;0;4,651162790697675;16801;100;478,8926087;16801;34,20457892030237;124581,6;7,415130051782632;33,756850217101515
43012;Altafulla;Tarragonès;2025;839,591194;58578;7170;12,24;2995;128;0;43,75;19491;100;839,591194;19491;51,691007788209944;269550;13,829459750654149;62,95762827
43013;Ametlla de Mar, l';Baix Ebre;2025;509,3272093;74358;18240;24,53;2243,44;158;0;3,1645569620253164;14187;100;509,3272093;14187;43,08117651089025;201909,6;14,232015225206174;64,79023333236023
43014;Amposta;Montsià;2025;413,3184946;230431;52400;22,74;864,72;352;0;0,5681818181818182;14186;100;413,3184946;14186;34,96279384745524;77824,8;5,486028478781898;24,974753018724595
43016;Arboç, l';Baix Penedès;2025;519,5510606;57004;14040;24,63;1087,18;77;6,493506493506493;37,66233766233766;15012;100;519,5510606;15012;41,530860159872105;97846,20000000001;6,517865707434053;29,672118342434096
43037;Calafell;Baix Penedès;2025;704,0363402;324279;71990;22,2;2382,3;807;0,49566294919454773;33,581164807930605;15546;100;704,0363402;15546;54,34475802392898;214407,00000000003;13,79177923581629;62,786090417774496
43038;Cambrils;Baix Camp;2025;688,189902;370669;75950;20,49;2655,31;647;0,3091190108191654;12,51931994;17061;100;688,189902;17061;48,40442426586952;238977,9;14,007262176894672;63,76706112436039
43043;Catllar, el;Tarragonès;2025;712,1481818;53894;4290;7,96;1630,57;66;0;25,757575757575758;19813;100;712,1481818;19813;43,13217676071266;146751,3;7,406818755;33,719013633467725
43044;Sénia, la;Montsià;2025;343,9323333;56053;11760;20,98;667,15;51;0;0;14034;100;343,9323333;14034;29,40849365540829;60043,5;4,278430953398888;19,477251491142265
43047;Constantí;Tarragonès;2025;521,0630556;71549;14460;20,21;939,73;106;1,8867924528301887;24,528301886792452;14122;100;521,0630556;14122;44,27670774111315;84575,7;5,988932162583203;27,26418613846172
43051;Cunit;Baix Penedès;2025;727,0539726;163027;32100;19,69;2200,46;379;0;12,401055408970976;15137;100;727,0539726;15137;57,63789173019753;198041,4;13,083266168989892;59,560635259645736
43086;Montblanc;Conca de Barberà;2025;487,6;75672;11260;14,88;1392,94;40;0;5;18131;100;487,6;18131;32,27179968;125364,6;6,914378688434174;31,47721538257834
43092;Mont-roig del Camp;Baix Camp;2025;643,4943284;146533;41630;28,41;2071,31;368;0;0;14540;100;643,4943284;14540;53,10819766712517;186417,9;12,821038514442916;58,36686258195735
43093;Móra d'Ebre;Ribera d'Ebre;2025;408,2455385;58410;12640;21,64;851,86;86;0;39,53488372093023;16088;100;408,2455385;16088;30,45093524365987;76667,4;4,765502238;21,694608742348453
43100;Pallaresos, els;Tarragonès;2025;0;50430;1760;3,49;1727,43;43;0;18,60465116;19595;100;0;19595;0;155468,7;7,934100535850983;36,11942629809424
43123;Reus;Baix Camp;2025;581,6900662;1118957;216630;19,36;1508,42;1.262;2218,700475435816;12361,331220285261;16995;100;581,6900662;16995;41,07255542453663;135757,80000000002;7,988102383053841;36,36526585245719
43129;Riudoms;Baix Camp;2025;568,212069;69254;9010;13,01;1316,21;50;0;18;15713;100;568,212069;15713;43,39429025647553;118458,90000000001;7,538910456310062;34,320351672405074
43131;Roda de Berà;Tarragonès;2025;662,8310345;82423;13130;15,93;2052,43;244;0;25;16275;100;662,8310345;16275;48,872334341013826;184718,69999999998;11,349843317972349;51,66935147418697
43133;Roquetes;Baix Ebre;2025;452,0923188;86079;15520;18,03;888,23;60;0;1,6666666666666667;15445;100;452,0923188;15445;35,12533393072192;79940,7;5,175830365814179;23,562598253541285
43136;Ràpita, la;Montsià;2025;423,259372;162290;33740;20,79;1281,73;305;0;1,3114754098360655;15151;100;423,259372;15151;33,52328205398983;115355,7;7,613735066992278;34,660985371033895
43145;Selva del Camp, la;Baix Camp;2025;607,2451613;57508;5170;8,99;1681,11;48;0;0;17110;100;607,2451613;17110;42,58878980479252;151299,9;8,842776154295732;40,25610718346824
43148;Tarragona;Tarragonès;2025;676,02288;1432580;310440;21,67;1667,54;1.643;304,32136335970785;9860,012172854535;17409;100;676,02288;17409;46,59816508702395;150078,6;8,620747889022919;39,24533935573803
43153;Torredembarra;Tarragonès;2025;638,6979899;181944;35370;19,44;2226,8;356;0;22,752808988764045;15832;100;638,6979899;15832;48,410661184941894;200412,00000000003;12,658665992925721;57,62767326903203
43155;Tortosa;Baix Ebre;2025;471,5766616;362633;85400;23,55;878,98;339;0,2949852507374631;6,784660766961652;15834;100;471,5766616;15834;35,739042182644944;79108,2;4,9960970064418335;22,744374965617943
43156;Ulldecona;Montsià;2025;379,047381;68144;19680;28,88;613,49;115;0;0,8695652173913043;13670;100;379,047381;13670;33,27409343087052;55214,1;4,039070958302853;18,38758220065146
43161;Valls;Alt Camp;2025;543,7124681;255447;46900;18,36;1192,25;228;0;1,3157894736842104;17056;100;543,7124681;17056;38,253691470450285;107302,5;6,291187851782364;28,640183586424218
43162;Vandellòs i l'Hospitalet de l'Infant;Baix Camp;2025;603,277013;71514;13080;18,29;2065,51;143;0,6993006993006993;14,685314685314685;16245;100;603,277013;16245;44,56339892890121;185895,90000000002;11,443268698060944;52,09466384768584
43163;Vendrell, el;Baix Penedès;2025;615,148149;411925;72540;17,61;1695,98;767;0,9126466753585397;12,907431551499348;16662;100;615,148149;16662;44,30307158804465;152638,2;9,160857039971193;41,70414771
43171;Vila-seca;Tarragonès;2025;614,1250952;241647;40790;16,88;2615,03;454;0,22026431718061676;26,21145374449339;15523;100;614,1250952;15523;47,474722298524775;235352,7;15,16154738130516;69,02186212
43901;Deltebre;Baix Ebre;2025;464,7777273;120768;15410;12,76;988,21;184;0,5434782608695652;15,760869565217392;14602;100;464,7777273;14602;38,19567680865635;88938,90000000001;6,090871114;27,728255935607816
43905;Salou;Tarragonès;2025;661,1780737;310179;102390;33,01;2535,99;772;0;12,305699481865284;15336;100;661,1780737;15336;51,73537352895149;228239,09999999998;14,88257042253521;67,75183942703873
43907;Canonja, la;Tarragonès;2025;555,2153659;59923;4680;7,81;;-;;;15868;100;555,2153659;15868;41,98754972775397;;;
08001;Abrera;Baix Llobregat;2024;756,2166443;129774;10330;7,96;2146,56;177;2,2598870056497176;26,55367231638418;19389;97,6;774,8121355532787;19865,77868852459;46,80282496054463;193190,4;9,963917685285471;45,36002396840635
08003;Alella;Maresme;2024;1257,472154;101998;13270;13,01;3399,81;83;0;7,228915662650602;26404;97,6;1288,3936004098362;27053,27868852459;57,14916621723981;305982,9;11,588505529465234;52,755844154637074
08005;Ametlla del Vallès, l';Vallès Oriental;2024;1183,169492;94444;6460;6,84;1794,74;89;0;17,97752808988764;24932;97,6;1212,2638237704919;25545,081967213115;56,94703154179368;161526,6;6,478686025990695;29,493755639581803
08006;Arenys de Mar;Maresme;2024;768,2838947;165067;20980;12,71;2724,58;340;0;51,76470588235295;19760;97,6;787,1761216188524;20245,90163934426;46,656916682186235;245212,19999999998;12,409524291497975;56,49347345875246
08007;Arenys de Munt;Maresme;2024;780,1291045;94494;7380;7,81;2088,72;90;0;21,11111111111111;19320;97,6;799,3126070696721;19795,081967213115;48,455223881987585;187984,8;9,730062111801242;44,29541316435934
08009;Argentona;Maresme;2024;901,9092208;128549;8150;6,34;2712,5;128;0;30,46875;19805;97,6;924,0873163934426;20292,008196721312;54,64736505730875;244125;12,32643271901035;56,11520500665783
08010;Artés;Bages;2024;503,813125;60514;7770;12,84;996,99;92;0;46,73913043478261;18387;97,6;516,2019723360656;18839,139344262294;32,88060858215044;89729,1;4,880029368575625;22,21598532994858
08015;Badalona;Barcelonès;2024;883,348102;2261601;389900;17,24;2672,41;2.486;3781,1745776347543;28238,133547868056;17971;97,6;905,0697766393444;18412,909836065573;58,984904702019925;240516,9;13,383612486784264;60,92794043059215
08019;Barcelona;Barcelonès;2024;1147,22212;16859243;4140630;24,56;4481,77;15.800;993,6708860759493;1004,2658227848101;23003;97,6;1175,4325;23568,647540983606;59,847260965960956;403359,30000000005;17,535073686040953;79,82717118
